order_id,payment_value,payment_type,payment_installments
CA-2014-156594,1468.267944,credit_card,10
CA-2014-156601,32.36800003,credit_card,2
CA-2014-156790,92.94000244,debit_card,1
CA-2014-156993,244.7680054,credit_card,1
CA-2014-157147,1006.088013,voucher,2
CA-2014-157546,256.980011,credit_card,8
CA-2014-157609,5.248000145,credit_card,5
CA-2014-157623,320.2200012,credit_card,6
CA-2014-157644,67.76999664,debit_card,8
CA-2014-157721,16.28000069,credit_card,10
CA-2014-157784,919.776001,credit_card,3
CA-2014-157882,550.7659912,debit_card,3
CA-2014-157924,166.5359955,credit_card,2
CA-2014-158029,32.75,credit_card,10
CA-2014-158064,2.839999914,credit_card,4
CA-2014-158225,29.28000069,credit_card,3
CA-2014-158274,2966.201904,credit_card,3
CA-2014-158281,14.39999962,credit_card,1
CA-2014-158337,9.555000305,credit_card,1
CA-2014-158372,641.3220215,credit_card,10
CA-2014-158442,467.2579956,credit_card,1
CA-2014-158470,1818.859985,credit_card,6
CA-2014-158540,214.9499969,credit_card,6
CA-2014-158771,836.4920044,credit_card,2
CA-2014-159121,11.68000031,credit_card,8
CA-2014-159184,81.04799652,credit_card,10
CA-2014-159310,1431.172974,credit_card,1
CA-2014-159338,11.34000015,voucher,10
CA-2014-159478,10.36800003,credit_card,1
CA-2014-159520,305.3439941,credit_card,8
CA-2014-159625,2.960000038,credit_card,5
CA-2014-159681,464.9700012,credit_card,3
CA-2014-159709,54.31200027,credit_card,6
CA-2014-159800,207.2400055,credit_card,1
CA-2014-159814,21.60000038,credit_card,4
CA-2014-159835,11.52000046,credit_card,1
CA-2014-159849,32.56000137,credit_card,13
CA-2014-160066,8.607999802,debit_card,3
CA-2014-160094,318.4128113,debit_card,1
CA-2014-160262,921.4920044,credit_card,5
CA-2014-160276,39.95999908,credit_card,2
CA-2014-160738,306.8999939,credit_card,3
CA-2014-160766,551.4119873,debit_card,1
CA-2014-160773,154.8999939,credit_card,5
CA-2014-161032,3.424000025,credit_card,10
CA-2014-161249,150.723999,credit_card,7
CA-2014-161508,329.2860107,debit_card,2
CA-2014-161634,14.93999958,credit_card,5
CA-2014-162089,309.4760132,credit_card,2
CA-2014-162278,28.84199905,credit_card,1
CA-2014-162362,147.6040039,credit_card,10
CA-2014-162684,50,credit_card,8
CA-2014-162775,443.6879883,credit_card,8
CA-2014-162866,1809.660034,credit_card,3
CA-2014-163013,18.49600029,credit_card,10
CA-2014-163034,7.610000134,debit_card,1
CA-2014-163223,286.45401,credit_card,2
CA-2014-163293,165.5039978,credit_card,2
CA-2014-163412,3.983999968,credit_card,2
CA-2014-163419,224.7859955,credit_card,10
CA-2014-163447,36.84000015,credit_card,2
CA-2014-163552,608.3619995,credit_card,4
CA-2014-163559,94.84999847,credit_card,1
CA-2014-163650,804.7319946,credit_card,3
CA-2014-163748,87.09999847,credit_card,8
CA-2014-163867,94.33000183,credit_card,4
CA-2014-164182,468.2099915,credit_card,17
CA-2014-164210,112.0940018,debit_card,4
CA-2014-164224,12.03199959,credit_card,3
CA-2014-164259,523.9199829,credit_card,8
CA-2014-164315,511.4620056,credit_card,2
CA-2014-164385,5.179999828,credit_card,1
CA-2014-164469,404.8259888,credit_card,5
CA-2014-164721,374.473999,credit_card,1
CA-2014-164742,1148.635986,credit_card,1
CA-2014-164749,48.93999863,credit_card,10
CA-2014-164861,5.343999863,credit_card,3
CA-2014-164910,23.84000015,credit_card,1
CA-2014-164973,624.1439819,credit_card,2
CA-2014-165309,892.5955811,credit_card,1
CA-2014-165379,48.98799896,debit_card,6
CA-2014-165393,2022.271973,credit_card,3
CA-2014-165428,299.8080139,credit_card,1
CA-2014-165477,27.18000031,credit_card,1
CA-2014-165540,13.11999989,credit_card,8
CA-2014-165568,17.95999908,credit_card,5
CA-2014-165764,815.4559937,credit_card,1
CA-2014-165974,6.480000019,credit_card,8
CA-2014-166051,58.75600052,credit_card,3
CA-2014-166086,101.5920029,credit_card,2
CA-2014-166191,170.4060059,credit_card,2
CA-2014-166457,311.1000061,credit_card,3
CA-2014-166471,453.0100098,credit_card,2
CA-2014-166555,70.70999908,debit_card,8
CA-2014-166590,73.26999664,credit_card,2
CA-2014-166716,251.7899933,credit_card,3
CA-2014-166730,71.08799744,credit_card,2
CA-2014-166744,588.210022,credit_card,2
CA-2014-166863,2540.125977,credit_card,10
CA-2014-166884,192.5200043,credit_card,8
CA-2014-166891,191.6000061,credit_card,5
CA-2014-166954,2191.919922,credit_card,2
CA-2014-166961,170.2960052,debit_card,2
CA-2014-166989,96.87999725,credit_card,8
CA-2014-167199,1758.599976,credit_card,1
CA-2014-167360,4.78399992,credit_card,5
CA-2014-167486,180.9600067,credit_card,6
CA-2014-167724,13.89999962,credit_card,8
CA-2014-167850,105.8880005,credit_card,6
CA-2014-167927,569.4260254,debit_card,4
CA-2014-167997,77.99199677,credit_card,3
CA-2014-168130,374.3760071,credit_card,5
CA-2014-168158,0.555999994,credit_card,1
CA-2014-168305,105.7440033,credit_card,8
CA-2014-168312,226.8600006,credit_card,2
CA-2014-168368,310.0419922,debit_card,4
CA-2014-168473,89.51999664,credit_card,10
CA-2014-168494,242.8359985,credit_card,1
CA-2014-168592,391.7080078,credit_card,5
CA-2014-168823,538.8699951,debit_card,5
CA-2014-168984,279.4200134,credit_card,5
CA-2014-169019,1419.390015,credit_card,1
CA-2014-169033,39.90000153,credit_card,1
CA-2014-169061,306.0140076,credit_card,9
CA-2014-169257,20.55599976,credit_card,5
CA-2014-169446,128.7920074,credit_card,2
CA-2014-169460,447.9679871,debit_card,12
CA-2014-169642,67.13600159,credit_card,1
CA-2014-169649,63.84400177,credit_card,8
CA-2014-169684,19.05599976,credit_card,4
CA-2014-169726,238.5599976,credit_card,3
CA-2014-169775,97.0059967,credit_card,8
CA-2014-169803,343.4200134,credit_card,2
CA-2014-169852,36.59999847,credit_card,10
CA-2015-100146,35.06800079,credit_card,1
CA-2015-100216,132.371994,credit_card,2
CA-2015-100251,155.0200043,credit_card,8
CA-2015-100454,192.6000061,credit_card,5
CA-2015-100545,217.4400024,credit_card,7
CA-2015-100573,14.88000011,credit_card,3
CA-2015-100657,139.4400024,credit_card,5
CA-2015-100685,251.7200012,credit_card,1
CA-2015-100734,522.2000122,credit_card,2
CA-2015-100769,501.8099976,debit_card,5
CA-2015-100818,229.3659973,credit_card,3
CA-2015-100888,39.87200165,credit_card,2
CA-2015-101000,122.9700012,credit_card,6
CA-2015-101007,35.80799866,credit_card,5
CA-2015-101091,710.0100098,credit_card,5
CA-2015-101126,53.98199844,credit_card,2
CA-2015-101154,695.7000122,credit_card,3
CA-2015-101707,328.8599854,debit_card,5
CA-2015-101889,560.0479736,credit_card,2
CA-2015-101910,1024.380005,credit_card,1
CA-2015-101924,40.70000076,credit_card,9
CA-2015-102015,262.1459961,credit_card,2
CA-2015-102036,1349.849976,debit_card,10
CA-2015-102260,2862.139893,credit_card,6
CA-2015-102281,2054.639893,credit_card,1
CA-2015-102316,257.5239868,credit_card,6
CA-2015-102491,926.2739868,credit_card,2
CA-2015-102582,638.5759888,debit_card,3
CA-2015-102722,638.7299805,credit_card,10
CA-2015-102778,149.9499969,debit_card,1
CA-2015-102806,30,debit_card,8
CA-2015-102848,22638.48047,credit_card,3
CA-2015-102855,33.00799942,credit_card,3
CA-2015-102876,128.7460022,credit_card,1
CA-2015-103072,138.6300049,credit_card,4
CA-2015-103093,16.28000069,voucher,3
CA-2015-103135,543.8519897,credit_card,2
CA-2015-103177,438.8640137,credit_card,4
CA-2015-103205,3.444000006,credit_card,2
CA-2015-103716,315.1359863,credit_card,2
CA-2015-103723,254.8999939,credit_card,2
CA-2015-103772,196.9160004,credit_card,3
CA-2015-103793,20.72400093,credit_card,4
CA-2015-103870,73.08599854,credit_card,1
CA-2015-103933,468.8999939,credit_card,8
CA-2015-103954,17.45599937,credit_card,1
CA-2015-103961,2399.959961,debit_card,1
CA-2015-104052,52.09600067,debit_card,9
CA-2015-104059,18.95999908,credit_card,10
CA-2015-104115,5.679999828,credit_card,2
CA-2015-104129,225.1799927,credit_card,5
CA-2015-104241,8.760000229,credit_card,5
CA-2015-104297,3080,voucher,2
CA-2015-104346,691.3259888,credit_card,2
CA-2015-104486,851.4219971,credit_card,4
CA-2015-104493,7.967999935,credit_card,3
CA-2015-104514,44.43000031,credit_card,5
CA-2015-104626,1391.069946,credit_card,10
CA-2015-104871,47.04000092,credit_card,5
CA-2015-104941,720.8319702,credit_card,9
CA-2015-104948,381.7279968,credit_card,2
CA-2015-105102,92.30400085,credit_card,1
CA-2015-105158,35.37599945,credit_card,8
CA-2015-105221,1418.819946,credit_card,4
CA-2015-105312,918.2789917,credit_card,5
CA-2015-105347,464.7659912,credit_card,2
CA-2015-105361,10.68799973,credit_card,4
CA-2015-105508,17.94000053,credit_card,3
CA-2015-105571,112.8899994,credit_card,3
CA-2015-105599,235.3040009,credit_card,1
CA-2015-105613,216.3099976,credit_card,1
CA-2015-105627,386.1279907,credit_card,6
CA-2015-105634,209.5,credit_card,8
CA-2015-105690,57.34000015,credit_card,10
CA-2015-105725,45.27199936,credit_card,2
CA-2015-105970,517.9219971,debit_card,1
CA-2015-106187,792.9819946,credit_card,10
CA-2015-106215,294.3680115,credit_card,1
CA-2015-106257,848.2479858,credit_card,4
CA-2015-106320,247.8000031,credit_card,8
CA-2015-106362,35.43999863,credit_card,10
CA-2015-106565,13.90400028,credit_card,1
CA-2015-106978,38.79600143,credit_card,10
CA-2015-107020,18.65600014,credit_card,1
CA-2015-107083,870.9119873,credit_card,10
CA-2015-107468,19.31200027,credit_card,3
CA-2015-107678,102.2040024,credit_card,2
CA-2015-107685,879.5200195,credit_card,3
CA-2015-107741,296.7120056,credit_card,6
CA-2015-107902,863.8800049,credit_card,10
CA-2015-107937,31.08600044,credit_card,2
CA-2015-108119,34.65000153,credit_card,1
CA-2015-108259,526.2399902,debit_card,1
CA-2015-108532,74.83000183,credit_card,10
CA-2015-108588,219.6199951,credit_card,4
CA-2015-108665,734.7520142,credit_card,10
CA-2015-108672,14.93999958,credit_card,2
CA-2015-109001,67.9280014,credit_card,2
CA-2015-109113,125.8799973,credit_card,4
CA-2015-109169,10.36800003,credit_card,10
CA-2015-109190,316.8840027,credit_card,17
CA-2015-109197,197.5800018,credit_card,2
CA-2015-109337,505.1640015,credit_card,2
CA-2015-109386,1179.06604,credit_card,1
CA-2015-109470,879.8300171,credit_card,3
CA-2015-109512,1297.609985,credit_card,1
CA-2015-109575,472.1340027,credit_card,6
CA-2015-109603,783.960022,credit_card,10
CA-2015-109638,625.8460083,credit_card,3
CA-2015-109708,12.47999954,credit_card,10
CA-2015-109862,78.60800171,credit_card,3
CA-2015-109939,12.96000004,credit_card,6
CA-2015-110016,86.12000275,credit_card,8
CA-2015-110093,3511.449951,credit_card,1
CA-2015-110247,16.39999962,credit_card,9
CA-2015-110289,17.51199913,credit_card,4
CA-2015-110324,433.3680115,credit_card,1
CA-2015-110345,68.43199921,credit_card,4
CA-2015-110457,30.36000061,credit_card,10
CA-2015-110548,15.92000008,credit_card,3
CA-2015-110632,42.40000153,credit_card,3
CA-2015-110667,2062.886475,credit_card,1
CA-2015-110744,213.9199982,debit_card,3
CA-2015-110765,392.9400024,debit_card,2
CA-2015-110814,922.0599976,credit_card,2
CA-2015-110863,53.79999924,credit_card,2
CA-2015-110870,191.8300018,credit_card,1
CA-2015-110877,1221.037964,credit_card,2
CA-2015-110891,42.36800003,credit_card,5
CA-2015-110947,8.255999565,credit_card,5
CA-2015-111017,5.184000015,credit_card,1
CA-2015-111073,8.784000397,credit_card,2
CA-2015-111094,669.0599976,debit_card,7
CA-2015-111164,182.3699951,debit_card,5
CA-2015-111199,66.30000305,credit_card,7
CA-2015-111206,699.9299927,credit_card,6
CA-2015-111234,125.3600006,credit_card,8
CA-2015-111297,99.84600067,credit_card,1
CA-2015-111325,604.3200073,credit_card,3
CA-2015-111339,85.30699921,credit_card,4
CA-2015-111395,610.7260132,credit_card,10
CA-2015-111507,30.07999992,debit_card,4
CA-2015-111514,245.9519958,credit_card,2
CA-2015-111612,448.2179871,credit_card,8
CA-2015-111703,251.9880066,credit_card,3
CA-2015-111780,736.9140015,credit_card,2
CA-2015-111829,300.8479919,credit_card,2
CA-2015-111864,15.56000042,debit_card,2
CA-2015-111948,462.3540039,credit_card,3
CA-2015-111990,20.23999977,credit_card,3
CA-2015-112014,464.2919922,credit_card,3
CA-2015-112053,20.01600075,credit_card,3
CA-2015-112116,7.434000015,credit_card,1
CA-2015-112130,149.3119965,credit_card,2
CA-2015-112144,520.6719971,credit_card,3
CA-2015-112214,678.2620239,credit_card,3
CA-2015-112305,122.5999985,credit_card,2
CA-2015-112375,516.9199829,credit_card,2
CA-2015-112522,23.12800026,debit_card,3
CA-2015-112557,339.9599915,credit_card,2
CA-2015-112571,50,debit_card,3
CA-2015-112711,97.81999969,credit_card,2
CA-2015-112823,1421.66394,credit_card,1
CA-2015-113040,128.1239929,credit_card,3
CA-2015-113110,538.9000244,credit_card,1
CA-2015-113131,976.7600098,credit_card,3
CA-2015-113145,431.9320068,credit_card,1
CA-2015-113152,54.59199905,credit_card,5
CA-2015-113173,117.0199966,credit_card,6
CA-2015-113215,194.3200073,debit_card,4
CA-2015-113222,12.96000004,credit_card,1
CA-2015-113404,591.0759888,credit_card,5
CA-2015-113523,25.92000008,credit_card,4
CA-2015-113628,265.3859863,credit_card,10
CA-2015-113740,8.640000343,credit_card,3
CA-2015-113901,80.30000305,credit_card,8
CA-2015-113971,13.18400002,credit_card,8
CA-2015-114048,133.1199951,credit_card,1
CA-2015-114069,196.8699951,credit_card,1
CA-2015-114237,26.04599953,credit_card,1
CA-2015-114300,1871.98999,credit_card,6
CA-2015-114468,2958.656006,debit_card,6
CA-2015-114503,9449.950195,credit_card,4
CA-2015-114811,1272.573975,credit_card,1
CA-2015-114923,52.27199936,debit_card,6
CA-2015-115091,200.0160065,credit_card,2
CA-2015-115168,241.423996,credit_card,6
CA-2015-115392,939.3560181,credit_card,5
CA-2015-115399,64.90000153,credit_card,2
CA-2015-115420,148.2570038,credit_card,6
CA-2015-115511,2085.689941,credit_card,5
CA-2015-115567,280.302002,credit_card,2
CA-2015-115693,12.53600025,credit_card,10
CA-2015-115742,770.7399902,credit_card,1
CA-2015-115798,1733.177979,credit_card,6
CA-2015-115847,212.6399994,credit_card,3
CA-2015-115924,469.9500122,credit_card,10
CA-2015-115938,211.4299927,credit_card,7
CA-2015-115945,139.904007,credit_card,10
CA-2015-116092,60.01200104,credit_card,24
CA-2015-116260,2.042999983,debit_card,4
CA-2015-116484,279.3099976,debit_card,3
CA-2015-116512,13.59200001,credit_card,2
CA-2015-116638,29.47200012,debit_card,2
CA-2015-116687,95.96800232,credit_card,2
CA-2015-116750,61.04000092,credit_card,3
CA-2015-116841,313.1759949,credit_card,3
CA-2015-116876,13.33199978,credit_card,4
CA-2015-117086,3.263999939,debit_card,8
CA-2015-117415,1374.343994,debit_card,10
CA-2015-117611,1717.973999,credit_card,4
CA-2015-117772,121.1039963,debit_card,3
CA-2015-117800,14.40799999,credit_card,4
CA-2015-117828,164.8800049,credit_card,3
CA-2015-117884,89.54000092,credit_card,1
CA-2015-117898,11.21199989,credit_card,1
CA-2015-117961,349.9360046,debit_card,3
CA-2015-118227,317.0580139,credit_card,8
CA-2015-118423,41.25600052,credit_card,10
CA-2015-118444,6.71999979,credit_card,2
CA-2015-118738,2004.328003,credit_card,1
CA-2015-118843,279.9400024,credit_card,4
CA-2015-118871,365.723999,credit_card,3
CA-2015-118948,3.487999916,credit_card,2
CA-2015-118955,75.77999878,credit_card,2
CA-2015-119102,19.15200043,credit_card,5
CA-2015-119214,111.1660004,credit_card,10
CA-2015-119291,2432.562988,debit_card,3
CA-2015-119480,289.7099915,credit_card,10
CA-2015-119508,494.0559998,credit_card,2
CA-2015-119550,269.9700012,credit_card,10
CA-2015-119592,14.93999958,credit_card,1
CA-2015-119627,182.5679932,credit_card,1
CA-2015-119690,278.3299866,credit_card,3
CA-2015-119697,109.5920029,credit_card,2
CA-2015-119879,965.9439697,credit_card,1
CA-2015-119907,7.763999939,credit_card,7
CA-2015-119942,129.9299927,credit_card,10
CA-2015-120103,1970.72998,credit_card,7
CA-2015-120320,22.95999908,credit_card,2
CA-2015-120341,90.38999939,credit_card,5
CA-2015-120362,210.9799957,debit_card,6
CA-2015-120397,24.03199959,credit_card,2
CA-2015-120439,15.55200005,credit_card,4
CA-2015-120446,649,debit_card,2
CA-2015-120516,64.78399658,credit_card,10
CA-2015-120551,18.4640007,credit_card,2
CA-2015-120621,283.4119873,credit_card,12
CA-2015-120677,12.96000004,credit_card,3
CA-2015-120782,141.5039978,credit_card,1
CA-2015-120810,77.22599792,debit_card,10
CA-2015-120845,113.9160004,credit_card,1
CA-2015-120880,75.51799774,credit_card,1
CA-2015-120901,493.6159973,credit_card,4
CA-2015-121097,5.670000076,debit_card,2
CA-2015-121132,49.81999969,debit_card,4
CA-2015-121188,1910.312012,credit_card,8
CA-2015-121272,104.9000015,debit_card,2
CA-2015-121391,19.24200058,credit_card,7
CA-2015-121405,3420.815918,credit_card,6
CA-2015-121552,19.54000092,credit_card,10
CA-2015-121608,472.3359985,credit_card,2
CA-2015-121650,666.1459961,debit_card,10
CA-2015-121699,80.98000336,credit_card,10
CA-2015-121720,541.1400146,credit_card,6
CA-2015-121776,35.66400146,debit_card,2
CA-2015-121783,2373.414063,credit_card,1
CA-2015-121797,310.3800049,debit_card,8
CA-2015-121965,436.6960144,credit_card,1
CA-2015-122168,169.8800049,credit_card,10
CA-2015-122210,1077.819946,credit_card,1
CA-2015-122259,12.96000004,credit_card,3
CA-2015-122266,48.9280014,credit_card,1
CA-2015-122287,983.7609863,credit_card,6
CA-2015-122371,160.1159973,credit_card,5
CA-2015-122406,816.4400024,credit_card,1
CA-2015-122623,2.920000076,credit_card,8
CA-2015-122756,1194.125977,credit_card,4
CA-2015-122973,70.78800201,credit_card,2
CA-2015-123092,244.2400055,credit_card,2
CA-2015-123113,886.6359863,credit_card,7
CA-2015-123141,588.3920288,credit_card,3
CA-2015-123155,380.3999939,credit_card,3
CA-2015-123232,48.93999863,credit_card,4
CA-2015-123330,69.51999664,voucher,6
CA-2015-123456,9.260000229,credit_card,2
CA-2015-123505,113.2200012,credit_card,8
CA-2015-123568,258.2319946,debit_card,2
CA-2015-123673,4.607999802,credit_card,2
CA-2015-123939,332.8200073,credit_card,5
CA-2015-124044,8.015999794,credit_card,10
CA-2015-124058,1475.725952,credit_card,1
CA-2015-124107,2677.068115,credit_card,6
CA-2015-124268,35.11999893,credit_card,10
CA-2015-124450,2640.23999,credit_card,9
CA-2015-124499,330.7799988,debit_card,6
CA-2015-124541,1424.868042,credit_card,6
CA-2015-124653,113.2900009,credit_card,3
CA-2015-124800,1974.101807,credit_card,9
CA-2015-124891,4467.299805,voucher,3
CA-2015-124919,897.7839966,credit_card,1
CA-2015-124933,16.90999985,credit_card,5
CA-2015-124975,2.723999977,credit_card,8
CA-2015-125066,422.071991,credit_card,3
CA-2015-125178,22.6079998,credit_card,2
CA-2015-125185,261.9440002,credit_card,1
CA-2015-125234,766.1119995,credit_card,1
CA-2015-125395,9.779999733,voucher,5
CA-2015-125416,10.81599998,credit_card,2
CA-2015-125563,60.6230011,credit_card,3
CA-2015-125696,215.9759979,debit_card,10
CA-2015-125710,223.9600067,debit_card,3
CA-2015-125934,1365.512939,credit_card,2
CA-2015-125976,108.0839996,credit_card,2
CA-2015-126137,4.303999901,credit_card,1
CA-2015-126186,56.32799911,credit_card,4
CA-2015-126347,86.26000214,credit_card,2
CA-2015-126445,95.98400116,credit_card,8
CA-2015-126466,19.15200043,voucher,3
CA-2015-126557,300.9440002,credit_card,5
CA-2015-126669,383.9599915,credit_card,1
CA-2015-126697,353.071991,credit_card,5
CA-2015-126725,381.197998,credit_card,1
CA-2015-126739,41.56800079,credit_card,2
CA-2015-126970,129.3000031,credit_card,1
CA-2015-127019,359.8800049,credit_card,2
CA-2015-127110,390.3120117,credit_card,1
CA-2015-127173,234.9920044,credit_card,8
CA-2015-127327,38.27999878,debit_card,1
CA-2015-127418,581.960022,credit_card,5
CA-2015-127453,579.8099976,credit_card,2
CA-2015-127481,536.815979,credit_card,2
CA-2015-127502,428.6799927,credit_card,4
