metric_id,campaign_id,impressions,clicks,conversions,bounces,metric_date
683,168,16928,1558,315,60,08-01-2018
684,168,11908,500,96,36,14-01-2018
685,168,3954,453,471,190,09-01-2018
686,168,19297,1551,419,114,06-01-2018
687,168,13677,749,20,188,11-01-2018
688,168,5923,381,343,3,10-01-2018
689,168,20034,1871,82,186,03-01-2018
690,169,17872,1755,335,84,31-12-2017
691,169,18499,1182,325,193,08-01-2018
692,169,5776,560,416,127,05-01-2018
693,169,3467,333,263,190,01-01-2018
694,169,12158,505,465,132,27-12-2017
695,169,22906,2129,493,1,13-12-2017
696,169,24078,1994,72,129,03-01-2018
697,169,8960,412,56,179,30-12-2017
698,169,11836,778,246,56,04-01-2018
699,169,12043,1333,463,59,13-01-2018
700,170,13696,1068,248,44,17-07-2017
701,170,10281,635,283,47,09-07-2017
702,170,5909,384,333,110,08-07-2017
703,170,23676,2229,171,165,16-07-2017
704,170,12757,815,303,132,01-07-2017
705,171,3939,266,376,177,29-12-2016
706,171,16100,443,7,159,11-12-2016
707,171,15150,1113,149,94,20-12-2016
708,171,5626,156,198,57,04-01-2017
709,171,6114,149,180,165,22-12-2016
710,171,17669,391,453,162,17-12-2016
711,171,18282,473,243,78,14-12-2016
712,171,7099,573,299,199,27-12-2016
713,171,21875,2171,494,162,21-12-2016
714,171,12956,751,411,127,16-12-2016
715,172,15816,851,206,52,03-12-2016
716,172,10733,1111,163,75,20-11-2016
717,172,20730,1645,355,158,22-11-2016
718,172,16855,1677,295,30,21-11-2016
719,172,23414,1564,2,45,26-11-2016
720,172,6049,485,412,44,17-11-2016
721,172,14948,788,66,128,07-12-2016
722,172,5671,540,408,101,05-12-2016
723,172,10560,1027,495,83,25-11-2016
724,172,9750,515,379,79,15-11-2016
725,172,10852,1040,128,130,08-12-2016
726,172,14673,1157,74,77,01-12-2016
727,172,7483,402,191,190,18-11-2016
728,172,13478,903,121,179,24-11-2016
729,172,21998,1105,385,164,06-12-2016
730,173,23278,1873,54,78,05-08-2017
731,173,14197,996,462,196,23-08-2017
732,173,10719,939,337,60,14-08-2017
733,173,22418,1427,478,81,22-08-2017
734,173,17754,1788,106,74,02-08-2017
735,173,19256,1784,429,100,08-08-2017
736,173,10332,803,121,145,30-07-2017
737,173,3129,187,182,73,21-08-2017
738,173,13266,800,178,183,13-08-2017
739,173,24696,843,362,171,07-08-2017
740,173,5628,202,444,115,15-08-2017
741,173,4218,130,412,3,09-08-2017
742,173,9268,916,437,116,10-08-2017
743,174,13094,1012,142,164,19-07-2017
744,174,17621,1548,374,169,17-07-2017
745,174,20784,1781,121,62,30-06-2017
746,174,13966,772,103,14,26-07-2017
747,174,4521,239,264,41,06-07-2017
748,174,15547,1028,40,83,25-07-2017
749,174,16607,909,412,26,14-07-2017
750,174,14571,1270,358,184,13-07-2017
751,174,17675,1101,271,92,16-07-2017
752,175,12607,409,290,17,11-02-2016
753,175,5723,291,112,79,10-02-2016
754,175,4687,263,381,150,08-02-2016
755,175,6511,584,210,96,01-02-2016
756,175,15927,1471,123,85,09-02-2016
757,175,15823,640,284,89,13-02-2016
758,175,9862,1147,142,26,30-01-2016
759,175,17999,1150,19,193,03-02-2016
760,175,19194,1814,236,184,05-02-2016
761,176,13905,1175,365,155,23-11-2017
762,176,6805,625,474,14,29-10-2017
763,176,9497,796,108,27,09-11-2017
764,176,23131,2307,300,195,11-11-2017
765,176,16279,1152,237,120,17-11-2017
766,176,10565,735,435,61,01-11-2017
767,176,3024,344,50,165,20-11-2017
768,176,20813,1908,182,191,03-11-2017
769,176,9419,434,124,35,16-11-2017
770,176,3453,399,15,166,19-11-2017
771,176,7274,860,413,187,14-11-2017
772,176,20340,562,131,179,25-11-2017
773,176,6523,470,4,155,22-11-2017
774,177,7409,839,287,49,05-07-2016
775,177,8946,256,187,12,25-06-2016
776,177,24515,806,229,95,28-06-2016
777,177,16246,1561,7,16,04-07-2016
778,177,11666,1071,148,120,07-07-2016
779,177,14508,413,493,0,01-07-2016
780,177,16640,1105,470,77,06-07-2016
781,177,10346,237,205,93,02-07-2016
782,178,15996,1910,388,12,11-11-2017
783,178,8662,760,461,33,25-11-2017
784,178,19823,1177,284,130,27-10-2017
785,178,20113,2332,393,0,28-11-2017
786,178,20631,1856,8,44,05-12-2017
787,178,22560,1422,230,46,02-12-2017
788,179,15692,1186,216,117,30-01-2017
789,179,23771,2207,499,85,05-02-2017
790,179,8559,374,271,113,27-01-2017
791,179,11208,716,30,76,10-02-2017
792,179,7801,532,222,36,23-01-2017
793,179,21387,1625,388,70,12-02-2017
794,179,18983,1419,229,74,04-02-2017
795,180,18400,1641,67,18,25-04-2016
796,180,19658,2282,390,66,30-04-2016
797,180,8212,408,179,58,05-05-2016
798,180,16281,1053,128,163,07-05-2016
799,180,15344,995,16,85,08-04-2016
800,180,21114,573,482,192,22-04-2016
801,180,7436,795,34,18,23-04-2016
802,180,6509,723,118,94,20-04-2016
803,181,21893,1075,292,120,11-06-2016
804,181,6996,574,339,131,08-06-2016
805,181,24406,2506,295,79,09-06-2016
806,181,23521,986,19,65,13-06-2016
807,181,15562,361,344,91,10-06-2016
808,181,22659,1978,37,151,14-06-2016
809,181,19270,667,444,144,12-06-2016
810,181,3722,279,380,18,07-06-2016
811,181,24599,1862,488,18,06-06-2016
812,182,18717,1187,391,160,18-12-2017
813,182,8287,887,3,112,22-12-2017
814,182,3794,175,1,22,27-12-2017
815,182,11959,922,213,132,10-01-2018
816,182,23140,1762,150,116,19-01-2018
817,182,7880,844,63,59,21-12-2017
818,182,7620,326,99,1,16-01-2018
819,183,7136,502,438,113,01-05-2016
820,183,21970,1467,408,172,28-04-2016
821,183,5610,554,446,118,11-04-2016
822,183,6007,452,308,160,02-05-2016
823,183,9073,278,487,69,13-04-2016
824,183,13213,1526,277,156,20-05-2016
825,184,17932,1253,347,47,09-03-2017
826,184,4414,238,280,107,04-03-2017
827,184,17127,1842,188,138,03-03-2017
828,184,18121,774,388,78,11-03-2017
829,184,3921,143,164,117,10-03-2017
830,185,16174,1762,42,140,20-11-2016
831,185,11153,806,77,42,17-12-2016
832,185,22528,981,375,178,02-12-2016
833,185,11245,818,154,179,07-12-2016
834,185,16044,1340,365,1,11-11-2016
835,185,24200,2035,494,51,12-12-2016
836,185,22173,1266,302,7,22-11-2016
837,185,24668,1143,154,185,01-12-2016
838,185,23403,726,343,157,14-11-2016
839,185,13947,396,351,139,27-11-2016
840,185,6348,340,448,98,10-11-2016
841,186,6727,732,197,33,15-01-2016
842,186,11961,1198,326,10,09-01-2016
843,186,20682,1869,31,156,17-01-2016
844,186,9361,428,372,119,11-01-2016
845,186,18955,1309,212,96,12-01-2016
846,186,3306,271,158,113,14-01-2016
847,186,21239,894,387,13,16-01-2016
848,186,12691,921,196,15,10-01-2016
849,186,10455,650,314,3,13-01-2016
850,186,4950,441,162,49,08-01-2016
851,186,23510,665,62,191,07-01-2016
852,187,7138,251,370,68,29-03-2017
853,187,12722,1450,267,177,22-03-2017
854,187,12861,731,167,163,12-04-2017
855,187,19460,1788,47,74,05-04-2017
856,187,12249,303,205,44,30-03-2017
857,187,5467,507,385,160,28-03-2017
858,188,12615,669,120,47,05-06-2017
859,188,12992,824,60,181,19-06-2017
860,188,17094,1389,103,18,12-06-2017
861,188,12581,1489,146,198,03-06-2017
862,188,20638,797,143,76,08-06-2017
863,188,11676,1034,18,14,29-05-2017
864,188,16694,604,150,30,14-06-2017
865,188,13620,1216,198,44,13-06-2017
866,188,15799,1840,466,150,04-06-2017
867,188,10908,960,366,24,07-06-2017
868,188,10338,1158,87,102,10-06-2017
869,188,5583,617,156,174,28-05-2017
870,189,14575,1480,282,43,30-08-2017
871,189,16148,1891,214,85,05-09-2017
872,189,9770,560,222,63,25-08-2017
873,189,6670,327,176,189,24-08-2017
874,189,17997,1610,472,90,08-09-2017
875,189,21934,1073,67,97,22-08-2017
876,189,8342,240,52,124,07-09-2017
877,189,4890,205,494,134,28-08-2017
878,189,10412,1069,315,188,03-09-2017
879,189,20665,1051,227,167,06-09-2017
880,189,13765,1126,409,52,31-08-2017
881,189,18560,1155,24,120,23-08-2017
882,189,18638,1836,39,195,01-09-2017
883,189,21961,1760,399,97,04-09-2017
884,190,9417,975,406,55,16-10-2017
885,190,13700,772,168,137,24-10-2017
886,190,23435,2218,256,79,08-10-2017
887,190,17762,1791,451,100,17-10-2017
888,190,4540,243,445,29,10-10-2017
889,190,4189,234,203,16,23-10-2017
890,190,22770,1364,275,156,02-10-2017
891,190,6141,455,286,106,01-10-2017
892,190,7097,189,29,4,13-10-2017
893,190,9196,1084,302,192,30-09-2017
894,190,11405,1087,313,16,07-10-2017
895,190,23109,846,51,167,28-09-2017
896,190,24123,2394,246,124,09-10-2017
897,191,14865,1561,469,99,23-02-2017
898,191,23777,2834,458,18,07-03-2017
899,191,21354,1955,48,147,08-03-2017
900,191,22106,1181,448,7,02-03-2017
901,191,15461,435,434,26,05-03-2017
902,191,17064,1458,76,17,06-03-2017
903,191,5977,565,480,94,26-02-2017
904,191,11434,328,422,13,24-02-2017
905,191,23818,1155,80,162,11-03-2017
906,191,20906,1307,227,22,28-02-2017
907,191,7951,387,267,32,09-03-2017
908,191,21407,2517,352,58,20-02-2017
909,192,10743,253,255,34,28-09-2017
910,192,11528,944,117,79,25-10-2017
911,192,5539,261,350,179,29-09-2017
912,192,4786,108,449,117,20-10-2017
913,192,13831,307,489,151,04-11-2017
914,192,10258,413,118,181,01-10-2017
915,192,17716,471,114,46,05-10-2017
916,192,11428,1261,369,86,26-10-2017
917,192,4876,295,409,80,22-10-2017
918,193,19457,746,67,183,20-12-2016
919,193,12008,1263,307,58,18-12-2016
920,193,23814,974,299,124,27-12-2016
921,193,14509,637,380,86,14-12-2016
922,193,14791,1366,419,167,19-12-2016
923,193,19440,1316,206,84,28-12-2016
924,193,10059,288,25,145,25-12-2016
925,193,5418,205,64,171,10-12-2016
926,193,4902,270,109,136,22-12-2016
927,193,12164,748,393,120,16-12-2016
928,193,24117,1266,103,186,29-12-2016
929,193,9455,702,268,147,23-12-2016
930,193,20690,2046,4,25,30-12-2016
931,194,3643,198,373,160,15-01-2017
932,194,9965,359,58,91,30-12-2016
933,194,15482,650,296,14,30-01-2017
934,194,5989,384,103,103,19-01-2017
935,194,7862,863,479,57,24-01-2017
936,194,24208,1490,493,23,29-01-2017
937,194,3336,95,339,176,14-01-2017
938,194,14839,801,440,112,16-01-2017
939,194,24351,655,162,53,04-01-2017
940,194,12255,1217,153,141,25-12-2016
941,194,18010,546,330,7,10-01-2017
942,194,21914,1505,232,64,06-01-2017
943,195,11283,1107,207,173,15-10-2017
944,195,15958,701,128,14,08-10-2017
945,195,15438,580,185,78,19-10-2017
946,195,22168,755,188,59,21-10-2017
947,195,6294,641,175,195,09-10-2017
948,195,5306,418,406,171,12-10-2017
949,195,4519,506,385,0,23-10-2017
950,195,13715,465,3,65,22-10-2017
951,195,10239,711,27,80,13-10-2017
952,195,9170,375,353,29,07-10-2017
953,196,18186,940,421,22,06-12-2017
954,196,12857,548,209,165,08-12-2017
955,196,10604,380,292,64,17-11-2017
956,196,24811,537,168,0,19-12-2017
957,196,13623,1307,191,141,15-12-2017
958,196,7304,336,390,193,18-12-2017
959,196,21957,1268,133,84,22-11-2017
960,196,22803,2599,307,72,17-12-2017
961,196,13083,1021,227,146,14-12-2017
962,196,4302,254,196,109,04-12-2017
963,196,15471,1658,158,134,03-12-2017
964,196,13187,548,106,192,20-12-2017
965,197,18952,1771,462,142,20-04-2017
966,197,11756,775,494,124,16-04-2017
967,197,4400,457,481,107,14-04-2017
968,197,6711,227,158,171,28-04-2017
969,197,12559,285,309,142,26-04-2017
970,197,16866,1284,65,58,17-04-2017
971,197,14253,775,158,34,23-04-2017
972,197,20223,1539,88,67,21-04-2017
973,197,15465,1749,452,22,27-04-2017
974,197,10241,249,313,150,22-04-2017
975,197,6121,436,317,101,25-04-2017
976,197,24961,1094,171,69,18-04-2017
977,197,14787,666,205,52,24-04-2017
978,197,19645,571,487,32,15-04-2017
979,197,20342,1943,264,128,19-04-2017
980,198,3344,332,65,174,13-04-2016
981,198,7544,552,486,84,09-04-2016
982,198,24231,657,55,108,11-04-2016
983,198,7286,698,84,150,10-04-2016
984,198,15782,401,123,157,07-04-2016
985,198,3033,253,284,100,12-04-2016
986,198,12524,784,17,37,06-04-2016
987,198,5295,432,162,49,08-04-2016
988,198,7450,278,115,67,05-04-2016
989,199,13943,1115,471,51,18-08-2016
990,199,19401,1104,224,53,24-08-2016
991,199,16369,1907,96,154,21-07-2016
992,199,3559,88,212,85,31-07-2016
993,199,16101,1030,98,144,19-08-2016
994,199,19788,1148,371,140,16-08-2016
995,199,17498,848,368,168,14-08-2016
996,199,5371,399,294,48,09-08-2016
997,199,3975,108,324,58,24-07-2016
998,199,19865,775,296,175,22-07-2016
999,199,16022,423,148,86,04-08-2016
1000,199,22132,1847,244,190,03-08-2016
1001,200,22352,2033,112,4,25-12-2016
1002,200,11744,685,302,51,30-12-2016
1003,200,20575,626,280,5,12-12-2016
1004,200,13919,853,185,163,20-12-2016
1005,200,10086,444,319,19,26-12-2016
1006,200,23537,2476,106,77,11-12-2016
1007,200,12756,983,282,26,18-12-2016
1008,200,7243,649,159,91,22-12-2016
1009,200,9390,709,436,121,24-12-2016
1010,200,18735,1559,52,48,17-12-2016
1011,201,13066,694,206,191,23-03-2017
1012,201,24167,2140,303,50,18-02-2017
1013,201,24315,2655,11,68,20-02-2017
1014,201,10889,609,225,81,17-02-2017
1015,201,3834,447,297,84,21-02-2017
1016,201,24745,2565,254,122,11-03-2017
1017,201,20528,770,380,90,05-03-2017
1018,201,12792,1410,157,79,07-03-2017
1019,201,12890,585,453,55,23-02-2017
1020,201,6192,426,87,172,25-02-2017
1021,202,21505,857,152,128,04-01-2017
1022,202,13087,1192,252,119,26-12-2016
1023,202,9590,263,394,152,11-01-2017
1024,202,12627,1377,79,88,06-01-2017
1025,202,5977,172,81,128,16-01-2017
1026,202,5730,357,468,114,14-01-2017
1027,202,17188,639,229,12,08-01-2017
1028,203,22112,2277,498,137,09-10-2016
1029,203,23886,587,370,82,21-09-2016
1030,203,13375,904,199,123,26-09-2016
1031,203,19445,2166,485,83,17-09-2016
1032,203,21634,2425,283,189,01-10-2016
1033,203,23328,1790,343,126,29-09-2016
1034,203,6115,540,490,145,19-09-2016
1035,203,13131,825,68,125,20-10-2016
1036,203,7836,173,280,117,18-09-2016
1037,203,10055,814,50,113,16-09-2016
1038,203,11967,1024,357,138,19-10-2016
1039,203,18453,2212,439,154,13-09-2016
1040,203,17687,1635,462,32,27-10-2016
1041,204,4828,276,222,9,20-05-2017
1042,204,12771,1012,466,166,25-05-2017
1043,204,15562,1422,94,199,05-05-2017
1044,204,11698,628,205,157,26-05-2017
1045,204,22563,2013,166,37,16-05-2017
1046,204,15121,1478,162,138,19-05-2017
1047,204,3165,145,494,192,23-05-2017
1048,204,4498,227,401,3,17-05-2017
1049,204,15111,751,421,84,11-05-2017
1050,205,21515,987,335,117,08-09-2017
1051,205,16466,1547,366,80,19-08-2017
1052,205,9591,731,479,10,22-08-2017
1053,205,23096,1036,170,128,24-08-2017
1054,205,16069,1893,17,67,04-09-2017
1055,205,22884,859,339,11,07-09-2017
1056,205,14886,770,300,178,06-09-2017
1057,205,23708,1941,411,141,21-08-2017
1058,205,9833,875,51,107,02-09-2017
1059,205,4952,227,110,3,23-08-2017
1060,206,5612,401,20,137,12-03-2016
1061,206,4073,398,1,10,29-02-2016
1062,206,9733,483,20,68,26-02-2016
1063,206,14282,807,203,98,12-02-2016
1064,206,5566,622,353,142,21-02-2016
1065,206,17566,1939,195,95,23-02-2016
1066,207,23978,953,423,183,22-02-2016
1067,207,23552,2770,62,71,23-02-2016
1068,207,3764,148,8,77,05-03-2016
1069,207,13278,1296,238,100,15-02-2016
1070,207,6376,562,135,188,29-02-2016
1071,207,9106,1011,464,118,21-02-2016
1072,207,16999,1695,234,151,28-02-2016
1073,207,6430,139,416,23,08-02-2016
1074,207,18781,763,481,56,15-03-2016
1075,207,3433,266,90,82,13-02-2016
1076,208,18153,2142,152,89,29-04-2016
1077,208,21153,1981,244,59,22-04-2016
1078,208,8367,651,209,105,30-04-2016
1079,208,14279,417,289,190,07-05-2016
1080,208,11430,482,245,116,08-05-2016
1081,208,9770,268,89,8,10-05-2016
1082,208,3123,143,54,159,28-04-2016
1083,209,5600,244,349,1,27-06-2016
1084,209,9179,989,101,145,09-06-2016
1085,209,13795,326,468,31,22-06-2016
1086,209,4999,467,99,148,18-06-2016
1087,209,19347,1928,108,96,10-06-2016
1088,209,17615,1779,412,183,20-06-2016
1089,209,7130,179,79,126,19-06-2016
1090,209,13300,1576,389,134,15-06-2016
1091,209,3996,147,133,82,07-06-2016
1092,210,15818,1337,313,198,26-07-2016
1093,210,21029,540,295,62,29-06-2016
1094,210,11794,918,301,39,27-07-2016
1095,210,10725,1113,490,186,30-06-2016
1096,210,11673,1255,360,67,11-07-2016
1097,210,8231,539,460,174,24-07-2016
1098,211,9586,513,200,134,30-11-2016
1099,211,18926,1639,69,67,19-11-2016
1100,211,23013,2095,80,33,22-11-2016
1101,211,15349,1614,183,105,10-11-2016
1102,211,10696,939,203,138,24-11-2016
1103,211,6917,781,392,35,17-11-2016
1104,211,23351,531,316,8,07-11-2016
1105,211,20881,2229,490,113,11-11-2016
1106,212,19216,2160,164,174,24-09-2016
1107,212,15155,1739,164,120,18-09-2016
1108,212,12895,1409,19,3,19-09-2016
1109,212,17580,1779,443,134,22-09-2016
1110,212,3366,336,106,104,21-09-2016
1111,212,6529,425,355,137,17-09-2016
1112,212,16145,1638,83,80,20-09-2016
1113,212,21651,1116,377,187,25-09-2016
1114,213,8879,713,398,106,20-02-2016
1115,213,21535,2018,244,194,16-02-2016
1116,213,16781,646,170,87,22-02-2016
1117,213,19322,1930,209,130,24-02-2016
1118,213,3390,264,117,126,18-02-2016
1119,214,16815,1888,443,61,05-08-2016
1120,214,3853,332,401,156,01-08-2016
1121,214,22869,886,480,15,22-08-2016
1122,214,16469,1652,354,157,07-08-2016
1123,214,3248,124,246,10,18-08-2016
1124,215,24944,2589,289,170,08-09-2016
1125,215,9063,387,430,35,28-09-2016
1126,215,24930,835,460,54,11-09-2016
1127,215,20151,1197,58,60,21-09-2016
1128,215,10571,1204,431,167,13-09-2016
1129,215,16753,1553,489,183,22-09-2016
1130,215,24009,1295,398,22,09-09-2016
1131,215,23162,830,425,125,20-09-2016
1132,215,21173,2197,56,152,12-09-2016
1133,215,3383,251,218,26,23-09-2016
1134,215,19443,472,316,100,16-09-2016
1135,215,10320,316,205,44,18-09-2016
1136,216,23966,2644,423,59,04-06-2017
1137,216,19437,1596,282,116,16-05-2017
1138,216,22090,2229,193,75,17-05-2017
1139,216,17238,1381,310,199,24-05-2017
1140,216,5441,271,439,76,28-05-2017
1141,216,22231,1483,60,103,23-05-2017
1142,217,17167,1866,227,165,13-08-2017
1143,217,17346,1721,271,183,18-08-2017
1144,217,21722,945,392,24,09-08-2017
1145,217,9145,514,196,165,14-08-2017
1146,217,11589,602,308,8,26-08-2017
1147,217,24986,641,333,168,22-08-2017
1148,217,19431,1219,208,72,29-08-2017
1149,217,23161,2101,220,117,17-08-2017
1150,217,3240,307,14,48,19-08-2017
1151,217,6278,220,352,13,08-08-2017
1152,217,19581,717,236,30,27-08-2017
1153,217,9314,723,135,94,06-08-2017
1154,217,6832,803,417,23,28-08-2017
1155,217,5238,571,185,77,16-08-2017
1156,218,7767,231,137,104,25-12-2017
1157,218,16583,705,139,46,27-12-2017
1158,218,18290,527,132,115,11-12-2017
1159,218,20048,1823,267,96,23-12-2017
1160,218,24842,1724,15,81,10-12-2017
1161,218,21836,1814,130,176,02-12-2017
1162,218,14533,868,407,93,01-01-2018
1163,218,22046,1095,497,140,28-12-2017
1164,218,22791,2638,473,132,31-12-2017
1165,218,10409,994,387,127,21-12-2017
1166,218,11025,676,293,136,08-12-2017
1167,218,11016,1036,44,74,26-12-2017
1168,218,7609,527,339,120,22-12-2017
1169,218,6720,636,16,53,17-12-2017
1170,218,6914,392,12,18,19-12-2017
1171,219,16145,1830,295,123,05-07-2016
1172,219,13116,638,478,99,23-06-2016
1173,219,16682,1422,452,50,12-07-2016
1174,219,5940,700,319,54,13-07-2016
1175,219,12875,979,317,34,14-07-2016
1176,219,16348,1219,331,189,18-07-2016
1177,220,13203,884,266,145,22-03-2017
1178,220,11548,629,427,8,21-03-2017
1179,220,8572,792,98,57,24-03-2017
1180,220,20647,1745,408,141,02-04-2017
1181,220,7711,424,202,79,03-04-2017
1182,221,6003,459,474,156,05-10-2016
1183,221,18565,2177,16,163,25-09-2016
1184,221,7554,320,300,89,09-10-2016
1185,221,9704,860,229,78,07-10-2016
1186,221,8611,745,61,174,04-10-2016
1187,221,3623,415,2,11,02-10-2016
1188,221,22300,1000,372,173,26-09-2016
1189,222,20778,2235,300,198,20-06-2017
1190,222,23569,2525,221,76,25-05-2017
1191,222,7562,684,478,84,11-06-2017
1192,222,21351,686,32,65,25-06-2017
1193,222,22263,1179,249,126,01-06-2017
1194,222,20089,1867,294,198,30-05-2017
1195,222,4448,488,458,57,01-07-2017
1196,222,21770,2223,449,91,29-06-2017
1197,222,9284,1111,208,37,23-06-2017
1198,222,18450,1937,107,198,02-06-2017
1199,223,18788,1217,13,120,03-04-2016
1200,223,3808,201,383,143,24-04-2016
1201,223,16347,556,446,107,04-04-2016
1202,223,8715,827,194,127,20-04-2016
1203,223,5766,628,392,56,01-04-2016
1204,223,19013,1093,416,81,28-03-2016
1205,223,11217,489,277,182,21-04-2016
1206,223,21004,1831,230,135,09-04-2016
1207,223,14221,729,277,112,13-04-2016
1208,223,11734,968,451,137,10-04-2016
1209,223,5581,454,171,4,23-04-2016
1210,223,24460,1538,214,157,06-04-2016
1211,223,8287,363,486,43,29-03-2016
1212,223,23030,1273,203,75,25-04-2016
1213,224,4884,327,117,199,23-02-2017
1214,224,21543,1329,131,33,26-02-2017
1215,224,10161,464,496,126,12-02-2017
1216,224,20122,2135,299,184,24-02-2017
1217,224,3459,406,343,165,19-02-2017
1218,224,6729,546,291,38,09-02-2017
1219,224,11320,1337,466,40,17-02-2017
1220,224,12819,572,452,61,14-02-2017
1221,224,20596,707,29,5,18-02-2017
1222,224,15248,1363,275,107,11-02-2017
1223,224,15562,622,493,62,21-02-2017
1224,224,6743,245,332,50,25-02-2017
1225,224,4986,181,254,171,10-02-2017
1226,225,14640,1038,31,4,26-04-2017
1227,225,9722,351,90,97,11-05-2017
1228,225,10385,421,152,186,02-05-2017
1229,225,15901,1418,5,112,30-04-2017
1230,225,16163,337,279,196,01-05-2017
1231,225,6569,662,498,90,03-05-2017
1232,225,11804,1412,346,159,27-04-2017
1233,225,4674,338,35,181,04-05-2017
1234,225,5417,165,185,182,28-04-2017
