campaign_id,product_id,channel_id,budget,end_date,start_date,campaign_type
1077,TEC-MA-10000864,2,14469,18-04-2018,29-06-2017,Win-Back Campaign
512,FUR-FU-10000175,4,14379,19-05-2018,19-12-2017,Discount
725,FUR-FU-10000175,1,8372,04-05-2018,28-02-2018,First-Time Buyer Campaign
1259,OFF-PA-10004353,3,33714,30-06-2018,25-11-2017,Seasonal Sale
159,OFF-EN-10004147,2,28611,10-03-2018,31-12-2017,Brand Awareness
1457,OFF-EN-10004147,3,9104,11-04-2018,31-10-2017,Loyalty Campaign
1296,TEC-AC-10002600,1,27380,03-03-2017,07-12-2016,Brand Awareness
577,OFF-AR-10004027,7,21978,16-04-2018,06-07-2017,Product Launch
636,OFF-AR-10004027,2,25814,30-04-2018,11-05-2017,Brand Awareness
662,OFF-AR-10004027,2,32205,12-04-2018,27-02-2018,Seasonal Sale
1464,FUR-FU-10003096,3,41602,10-09-2018,19-04-2018,Product Launch
1303,OFF-AP-10002222,6,12974,06-08-2018,27-12-2017,First-Time Buyer Campaign
244,FUR-FU-10002508,2,9787,30-04-2018,16-04-2017,Loyalty Campaign
1279,OFF-AR-10002804,7,16215,23-04-2018,14-12-2017,Retargeting
969,OFF-PA-10000418,5,13727,03-05-2018,31-12-2017,Win-Back Campaign
1247,OFF-PA-10000418,1,56843,29-04-2018,30-11-2017,Brand Awareness
347,OFF-LA-10004345,5,15228,02-11-2017,06-07-2017,Conversion Campaign
634,OFF-LA-10004345,5,9230,29-11-2017,25-10-2016,Flash Sale
971,OFF-LA-10004345,6,7348,15-11-2017,03-07-2017,Retargeting
1063,OFF-AR-10003770,4,15773,05-05-2018,15-01-2018,Discount
1507,OFF-AR-10003770,5,12055,09-06-2018,16-11-2017,Flash Sale
1598,OFF-AR-10003770,6,32586,16-05-2018,02-04-2018,Product Launch
930,OFF-PA-10001736,2,55936,01-09-2018,19-01-2018,Brand Awareness
525,OFF-AP-10000692,4,9191,23-04-2018,21-11-2017,Discount
1288,OFF-AP-10000692,7,27777,04-05-2018,22-02-2018,Conversion Campaign
170,TEC-MA-10001856,1,13542,23-12-2017,24-04-2017,Conversion Campaign
251,TEC-MA-10001856,2,45036,13-01-2018,20-08-2017,Product Launch
618,TEC-MA-10001856,5,14550,29-12-2017,18-01-2017,Discount
948,TEC-MA-10001856,6,28311,12-12-2017,23-01-2017,Product Launch
1321,TEC-MA-10001856,7,23215,28-12-2017,22-08-2017,Conversion Campaign
324,TEC-AC-10000991,2,12107,09-08-2017,11-12-2016,Flash Sale
533,TEC-AC-10000991,4,49972,23-08-2017,27-02-2017,Product Launch
770,TEC-AC-10000991,4,22502,08-09-2017,02-11-2016,Engagement Campaign
960,TEC-AC-10000991,5,25132,11-08-2017,05-07-2017,Conversion Campaign
1037,TEC-AC-10000991,3,11460,04-09-2017,12-05-2017,Win-Back Campaign
105,OFF-PA-10004734,6,9930,13-03-2018,24-07-2017,Retargeting
777,OFF-PA-10004734,5,9882,16-03-2018,07-04-2017,Flash Sale
1041,OFF-PA-10004734,1,37599,14-03-2018,31-07-2017,Product Launch
672,OFF-PA-10000587,2,13922,17-02-2018,29-01-2017,First-Time Buyer Campaign
682,FUR-BO-10004690,3,21899,05-08-2018,24-06-2017,Conversion Campaign
1490,OFF-AR-10004272,1,6346,18-12-2017,16-08-2017,Loyalty Campaign
920,TEC-AC-10000109,5,7087,29-08-2018,24-09-2017,Retargeting
1202,TEC-AC-10000109,6,38899,26-08-2018,01-05-2018,Brand Awareness
515,TEC-AC-10003657,3,11621,30-06-2018,10-07-2017,Loyalty Campaign
1519,TEC-AC-10003657,1,12203,15-06-2018,07-02-2018,Flash Sale
1568,TEC-AC-10003657,6,14076,08-06-2018,07-06-2017,Flash Sale
536,OFF-AR-10004790,7,13813,10-01-2018,29-11-2016,Conversion Campaign
330,OFF-SU-10004768,1,12694,01-09-2018,19-05-2018,Loyalty Campaign
466,OFF-SU-10004768,4,17290,25-08-2018,13-06-2018,Discount
1416,FUR-FU-10000193,3,32261,23-12-2017,23-05-2017,Product Launch
421,OFF-AR-10004956,5,8764,13-06-2018,01-07-2017,Win-Back Campaign
450,OFF-AR-10004956,1,13078,21-06-2018,09-04-2018,Retargeting
1143,FUR-BO-10003893,1,10008,18-05-2018,03-12-2017,First-Time Buyer Campaign
229,OFF-AR-10003876,6,8594,28-07-2017,27-06-2017,Loyalty Campaign
488,OFF-AR-10003876,5,12157,16-08-2017,20-05-2017,Retargeting
668,FUR-TA-10004619,7,18011,10-12-2017,02-02-2017,Engagement Campaign
1330,OFF-PA-10001246,4,23646,18-06-2017,21-01-2017,Conversion Campaign
326,OFF-BI-10000216,6,9208,22-04-2018,08-11-2017,Loyalty Campaign
785,OFF-BI-10000216,2,23307,10-04-2018,10-07-2017,Conversion Campaign
1023,OFF-PA-10001497,1,11498,25-05-2017,08-08-2016,Flash Sale
991,TEC-PH-10001870,4,23541,28-10-2017,26-08-2017,Conversion Campaign
1585,OFF-AR-10004707,4,12657,22-06-2018,04-11-2017,Engagement Campaign
161,TEC-PH-10004080,7,9759,09-03-2017,10-05-2016,Win-Back Campaign
550,TEC-PH-10004080,7,13623,26-02-2017,20-05-2016,Win-Back Campaign
728,OFF-ST-10002011,2,54236,14-03-2018,05-07-2017,Brand Awareness
336,TEC-PH-10000004,3,8246,14-04-2017,09-08-2016,Flash Sale
1214,FUR-FU-10000305,6,21852,29-07-2017,06-09-2016,Engagement Campaign
1182,OFF-ST-10000136,7,10826,31-12-2017,24-07-2017,First-Time Buyer Campaign
1335,OFF-ST-10000136,2,8575,11-12-2017,17-06-2017,Loyalty Campaign
1038,TEC-PH-10002070,1,14986,13-06-2018,27-11-2017,Engagement Campaign
1224,TEC-PH-10002070,3,36447,18-05-2018,07-02-2018,Product Launch
1208,OFF-SU-10004290,4,28470,03-05-2018,31-10-2017,Brand Awareness
429,FUR-BO-10000362,1,44549,01-04-2017,10-02-2017,Brand Awareness
1509,FUR-BO-10000362,2,17921,13-04-2017,03-04-2016,Discount
653,OFF-AR-10001130,7,14205,16-04-2018,05-05-2017,Retargeting
579,FUR-BO-10003433,3,6378,30-11-2017,25-06-2017,Flash Sale
1556,FUR-BO-10003433,7,8713,29-11-2017,10-02-2017,Win-Back Campaign
117,FUR-FU-10004587,7,8547,28-06-2017,07-09-2016,Discount
1027,FUR-FU-10003798,6,29916,27-08-2018,01-06-2018,Conversion Campaign
1596,FUR-FU-10003798,3,12087,12-08-2018,07-10-2017,Flash Sale
805,TEC-MA-10003979,5,17051,26-11-2017,24-11-2016,Engagement Campaign
816,TEC-MA-10003979,2,9210,13-11-2017,12-04-2017,First-Time Buyer Campaign
774,TEC-MA-10002694,7,6688,02-02-2018,04-12-2017,Loyalty Campaign
1122,FUR-CH-10002780,6,42283,07-04-2018,13-02-2018,Product Launch
435,FUR-FU-10000222,6,13113,04-11-2017,13-12-2016,Discount
1249,OFF-LA-10003077,2,42030,21-04-2017,05-06-2016,Product Launch
1010,OFF-LA-10003121,4,14176,28-04-2018,11-02-2018,Flash Sale
1334,OFF-LA-10003121,2,5340,16-05-2018,21-12-2017,Loyalty Campaign
644,OFF-AP-10002472,1,15276,04-07-2018,12-08-2017,Discount
1345,OFF-AP-10002472,5,12808,19-07-2018,25-10-2017,First-Time Buyer Campaign
479,TEC-PH-10000562,6,22323,26-03-2018,14-06-2017,Engagement Campaign
114,TEC-CO-10003236,1,14537,12-08-2018,12-02-2018,Retargeting
489,TEC-CO-10003236,6,13433,15-08-2018,03-05-2018,Conversion Campaign
1244,OFF-AR-10001221,6,13450,26-07-2018,31-07-2017,Win-Back Campaign
378,OFF-PA-10000048,7,49261,12-06-2018,11-05-2017,Brand Awareness
1483,OFF-EN-10004007,3,32867,21-05-2018,18-09-2017,Brand Awareness
1035,TEC-AC-10004666,3,29568,08-02-2018,26-07-2017,Seasonal Sale
884,OFF-AR-10004974,5,7120,18-08-2018,04-12-2017,Loyalty Campaign
1512,OFF-AR-10004974,7,12144,10-09-2018,15-04-2018,Win-Back Campaign
415,TEC-MA-10002859,5,8781,14-09-2017,31-01-2017,Win-Back Campaign
379,TEC-MA-10002981,4,7671,13-06-2018,27-07-2017,Flash Sale
316,TEC-PH-10002483,1,12305,12-05-2018,05-02-2018,Flash Sale
154,OFF-AR-10003896,6,7100,22-06-2018,19-09-2017,Win-Back Campaign
215,TEC-AC-10003133,5,21238,01-06-2018,30-12-2017,Conversion Campaign
1028,TEC-AC-10003133,4,12629,17-05-2018,31-05-2017,Flash Sale
188,OFF-AP-10003099,7,12633,09-05-2018,08-10-2017,Win-Back Campaign
810,OFF-AP-10003099,5,51541,22-04-2018,23-07-2017,Brand Awareness
507,TEC-MA-10002937,4,16653,23-02-2018,28-11-2017,Discount
359,TEC-MA-10000029,4,19751,08-05-2017,20-04-2016,Seasonal Sale
901,TEC-MA-10000029,7,14341,24-05-2017,13-11-2016,Retargeting
112,OFF-ST-10000676,3,12838,12-03-2017,13-12-2016,Retargeting
543,OFF-ST-10000676,3,9103,13-04-2017,22-04-2016,Loyalty Campaign
1204,OFF-ST-10000676,2,11436,29-03-2017,21-10-2016,Loyalty Campaign
914,TEC-AC-10001090,7,17963,27-09-2017,22-09-2016,Seasonal Sale
702,FUR-TA-10002228,3,10322,13-09-2018,06-02-2018,First-Time Buyer Campaign
354,OFF-AP-10003914,7,11330,24-12-2017,17-04-2017,Win-Back Campaign
877,OFF-AP-10003914,3,7687,24-12-2017,05-05-2017,Loyalty Campaign
460,OFF-AP-10000326,2,8762,27-07-2017,02-09-2016,First-Time Buyer Campaign
824,OFF-AP-10000326,5,31717,25-07-2017,01-02-2017,Seasonal Sale
1537,OFF-AP-10000326,6,11009,06-07-2017,18-12-2016,First-Time Buyer Campaign
1544,OFF-AP-10000326,7,14543,02-08-2017,10-11-2016,Win-Back Campaign
293,TEC-PH-10003174,7,20916,12-02-2018,20-11-2017,Seasonal Sale
156,OFF-PA-10000919,4,16542,23-04-2018,06-11-2017,First-Time Buyer Campaign
433,TEC-MA-10000904,3,40545,10-08-2018,25-02-2018,Brand Awareness
559,TEC-MA-10000904,1,19168,28-07-2018,15-12-2017,Conversion Campaign
257,TEC-MA-10002790,7,12037,07-07-2018,07-10-2017,Retargeting
1154,TEC-MA-10002790,5,14655,06-07-2018,28-02-2018,Retargeting
102,OFF-PA-10002333,4,14258,11-02-2017,07-04-2016,Retargeting
753,OFF-ST-10001627,2,17972,08-12-2017,12-04-2017,Engagement Campaign




















































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































